0:6	Leaf terminal cluster 0:6	Leaf terminal cluster 0:6
0:1:1:179	Leaf terminal cluster 0:1:1:179	Leaf terminal cluster 0:1:1:179
0:1:3:88	Leaf terminal cluster 0:1:3:88	Leaf terminal cluster 0:1:3:88
0:2:1:1:11	Leaf terminal cluster 0:2:1:1:11	Leaf terminal cluster 0:2:1:1:11
0:2:2:5:2:9	Leaf terminal cluster 0:2:2:5:2:9	Leaf terminal cluster 0:2:2:5:2:9
0:2:1:2:14	Leaf terminal cluster 0:2:1:2:14	Leaf terminal cluster 0:2:1:2:14
0:2:2:5:2:5	Leaf terminal cluster 0:2:2:5:2:5	Leaf terminal cluster 0:2:2:5:2:5
0:2:1:3:7	Leaf terminal cluster 0:2:1:3:7	Leaf terminal cluster 0:2:1:3:7
0:1:1:106	Leaf terminal cluster 0:1:1:106	Leaf terminal cluster 0:1:1:106
0:2:1:2:4	Leaf terminal cluster 0:2:1:2:4	Leaf terminal cluster 0:2:1:2:4
0:2:2:10:3	Leaf terminal cluster 0:2:2:10:3	Leaf terminal cluster 0:2:2:10:3
0:1:7:35	Leaf terminal cluster 0:1:7:35	Leaf terminal cluster 0:1:7:35
0:1:3:114	Leaf terminal cluster 0:1:3:114	Leaf terminal cluster 0:1:3:114
0:2:2:9:3:3	Leaf terminal cluster 0:2:2:9:3:3	Leaf terminal cluster 0:2:2:9:3:3
0:1:1:41	Leaf terminal cluster 0:1:1:41	Leaf terminal cluster 0:1:1:41
0:1:2:152	Leaf terminal cluster 0:1:2:152	Leaf terminal cluster 0:1:2:152
0:1:8:4:3	Leaf terminal cluster 0:1:8:4:3	Leaf terminal cluster 0:1:8:4:3
0:2:2:5:2:4	Leaf terminal cluster 0:2:2:5:2:4	Leaf terminal cluster 0:2:2:5:2:4
0:1:3:120	Leaf terminal cluster 0:1:3:120	Leaf terminal cluster 0:1:3:120
0:2:1:1:253	Leaf terminal cluster 0:2:1:1:253	Leaf terminal cluster 0:2:1:1:253
0:2:1:1:326	Leaf terminal cluster 0:2:1:1:326	Leaf terminal cluster 0:2:1:1:326
0:1:1:181	Leaf terminal cluster 0:1:1:181	Leaf terminal cluster 0:1:1:181
0:2:2:1:4:4	Leaf terminal cluster 0:2:2:1:4:4	Leaf terminal cluster 0:2:2:1:4:4
0:1:1:194	Leaf terminal cluster 0:1:1:194	Leaf terminal cluster 0:1:1:194
0:1:3:165	Leaf terminal cluster 0:1:3:165	Leaf terminal cluster 0:1:3:165
0:226	Leaf terminal cluster 0:226	Leaf terminal cluster 0:226
0:2:1:1:177	Leaf terminal cluster 0:2:1:1:177	Leaf terminal cluster 0:2:1:1:177
0:1:2:2	Leaf terminal cluster 0:1:2:2	Leaf terminal cluster 0:1:2:2
0:1:1:156	Leaf terminal cluster 0:1:1:156	Leaf terminal cluster 0:1:1:156
0:1:8:1:6	Leaf terminal cluster 0:1:8:1:6	Leaf terminal cluster 0:1:8:1:6
0:2:2:1:1:44	Leaf terminal cluster 0:2:2:1:1:44	Leaf terminal cluster 0:2:2:1:1:44
0:2:1:1:92	Leaf terminal cluster 0:2:1:1:92	Leaf terminal cluster 0:2:1:1:92
0:1:7:34	Leaf terminal cluster 0:1:7:34	Leaf terminal cluster 0:1:7:34
0:2:2:12:16	Leaf terminal cluster 0:2:2:12:16	Leaf terminal cluster 0:2:2:12:16
0:2:2:1:2:21	Leaf terminal cluster 0:2:2:1:2:21	Leaf terminal cluster 0:2:2:1:2:21
0:235	Leaf terminal cluster 0:235	Leaf terminal cluster 0:235
0:1:2:139:1	Leaf terminal cluster 0:1:2:139:1	Leaf terminal cluster 0:1:2:139:1
0:1:3:126	Leaf terminal cluster 0:1:3:126	Leaf terminal cluster 0:1:3:126
0:2:2:2:76	Leaf terminal cluster 0:2:2:2:76	Leaf terminal cluster 0:2:2:2:76
0:2:1:1:248	Leaf terminal cluster 0:2:1:1:248	Leaf terminal cluster 0:2:1:1:248
0:1:2:105	Leaf terminal cluster 0:1:2:105	Leaf terminal cluster 0:1:2:105
0:2:1:1:47	Leaf terminal cluster 0:2:1:1:47	Leaf terminal cluster 0:2:1:1:47
0:2:1:1:327	Leaf terminal cluster 0:2:1:1:327	Leaf terminal cluster 0:2:1:1:327
0:1:7:20	Leaf terminal cluster 0:1:7:20	Leaf terminal cluster 0:1:7:20
0:3:3:3:2	Leaf terminal cluster 0:3:3:3:2	Leaf terminal cluster 0:3:3:3:2
0:413	Leaf terminal cluster 0:413	Leaf terminal cluster 0:413
0:2:1:1:292	Leaf terminal cluster 0:2:1:1:292	Leaf terminal cluster 0:2:1:1:292
0:330	Leaf terminal cluster 0:330	Leaf terminal cluster 0:330
0:1:6:26	Leaf terminal cluster 0:1:6:26	Leaf terminal cluster 0:1:6:26
0:1:1:223	Leaf terminal cluster 0:1:1:223	Leaf terminal cluster 0:1:1:223
0:1:1:165	Leaf terminal cluster 0:1:1:165	Leaf terminal cluster 0:1:1:165
0:135	Leaf terminal cluster 0:135	Leaf terminal cluster 0:135
0:2:2:4:2	Leaf terminal cluster 0:2:2:4:2	Leaf terminal cluster 0:2:2:4:2
0:1:7:42	Leaf terminal cluster 0:1:7:42	Leaf terminal cluster 0:1:7:42
0:1:1:166	Leaf terminal cluster 0:1:1:166	Leaf terminal cluster 0:1:1:166
0:2:2:5:3:2:5	Leaf terminal cluster 0:2:2:5:3:2:5	Leaf terminal cluster 0:2:2:5:3:2:5
0:1:4:15	Leaf terminal cluster 0:1:4:15	Leaf terminal cluster 0:1:4:15
0:190	Leaf terminal cluster 0:190	Leaf terminal cluster 0:190
0:2:2:7:16	Leaf terminal cluster 0:2:2:7:16	Leaf terminal cluster 0:2:2:7:16
0:2:1:1:232	Leaf terminal cluster 0:2:1:1:232	Leaf terminal cluster 0:2:1:1:232
0:1:4:29	Leaf terminal cluster 0:1:4:29	Leaf terminal cluster 0:1:4:29
0:2:1:1:293	Leaf terminal cluster 0:2:1:1:293	Leaf terminal cluster 0:2:1:1:293
0:1:4:9	Leaf terminal cluster 0:1:4:9	Leaf terminal cluster 0:1:4:9
0:2:1:4:5	Leaf terminal cluster 0:2:1:4:5	Leaf terminal cluster 0:2:1:4:5
0:1:3:23	Leaf terminal cluster 0:1:3:23	Leaf terminal cluster 0:1:3:23
0:1:5:18	Leaf terminal cluster 0:1:5:18	Leaf terminal cluster 0:1:5:18
0:2:1:1:9	Leaf terminal cluster 0:2:1:1:9	Leaf terminal cluster 0:2:1:1:9
0:341	Leaf terminal cluster 0:341	Leaf terminal cluster 0:341
0:2:1:2:11	Leaf terminal cluster 0:2:1:2:11	Leaf terminal cluster 0:2:1:2:11
0:1:1:3:26	Leaf terminal cluster 0:1:1:3:26	Leaf terminal cluster 0:1:1:3:26
0:2:1:2:15	Leaf terminal cluster 0:2:1:2:15	Leaf terminal cluster 0:2:1:2:15
0:2:2:1:1:50	Leaf terminal cluster 0:2:2:1:1:50	Leaf terminal cluster 0:2:2:1:1:50
0:325	Leaf terminal cluster 0:325	Leaf terminal cluster 0:325
0:288	Leaf terminal cluster 0:288	Leaf terminal cluster 0:288
0:2:2:3:10	Leaf terminal cluster 0:2:2:3:10	Leaf terminal cluster 0:2:2:3:10
0:386	Leaf terminal cluster 0:386	Leaf terminal cluster 0:386
0:2:2:5:3:2:2	Leaf terminal cluster 0:2:2:5:3:2:2	Leaf terminal cluster 0:2:2:5:3:2:2
0:1:3:103	Leaf terminal cluster 0:1:3:103	Leaf terminal cluster 0:1:3:103
0:1:2:111	Leaf terminal cluster 0:1:2:111	Leaf terminal cluster 0:1:2:111
0:2:2:3:50	Leaf terminal cluster 0:2:2:3:50	Leaf terminal cluster 0:2:2:3:50
0:1:1:89	Leaf terminal cluster 0:1:1:89	Leaf terminal cluster 0:1:1:89
0:3:4:4	Leaf terminal cluster 0:3:4:4	Leaf terminal cluster 0:3:4:4
0:1:5:20	Leaf terminal cluster 0:1:5:20	Leaf terminal cluster 0:1:5:20
0:274	Leaf terminal cluster 0:274	Leaf terminal cluster 0:274
0:2:2:1:1:10	Leaf terminal cluster 0:2:2:1:1:10	Leaf terminal cluster 0:2:2:1:1:10
0:1:5:85	Leaf terminal cluster 0:1:5:85	Leaf terminal cluster 0:1:5:85
0:1:1:169	Leaf terminal cluster 0:1:1:169	Leaf terminal cluster 0:1:1:169
0:1:2:160	Leaf terminal cluster 0:1:2:160	Leaf terminal cluster 0:1:2:160
0:1:4:78	Leaf terminal cluster 0:1:4:78	Leaf terminal cluster 0:1:4:78
0:1:5:14	Leaf terminal cluster 0:1:5:14	Leaf terminal cluster 0:1:5:14
0:1:1:14	Leaf terminal cluster 0:1:1:14	Leaf terminal cluster 0:1:1:14
0:2:2:6:2:5	Leaf terminal cluster 0:2:2:6:2:5	Leaf terminal cluster 0:2:2:6:2:5
0:2:1:1:215	Leaf terminal cluster 0:2:1:1:215	Leaf terminal cluster 0:2:1:1:215
0:1:1:115	Leaf terminal cluster 0:1:1:115	Leaf terminal cluster 0:1:1:115
0:1:1:124	Leaf terminal cluster 0:1:1:124	Leaf terminal cluster 0:1:1:124
0:2:1:1:32:1	Leaf terminal cluster 0:2:1:1:32:1	Leaf terminal cluster 0:2:1:1:32:1
0:244	Leaf terminal cluster 0:244	Leaf terminal cluster 0:244
0:1:1:201	Leaf terminal cluster 0:1:1:201	Leaf terminal cluster 0:1:1:201
0:1:2:54	Leaf terminal cluster 0:1:2:54	Leaf terminal cluster 0:1:2:54
0:2:2:11:20	Leaf terminal cluster 0:2:2:11:20	Leaf terminal cluster 0:2:2:11:20
0:1:6:22	Leaf terminal cluster 0:1:6:22	Leaf terminal cluster 0:1:6:22
0:70	Leaf terminal cluster 0:70	Leaf terminal cluster 0:70
0:25	Leaf terminal cluster 0:25	Leaf terminal cluster 0:25
0:1:3:4	Leaf terminal cluster 0:1:3:4	Leaf terminal cluster 0:1:3:4
0:1:6:45	Leaf terminal cluster 0:1:6:45	Leaf terminal cluster 0:1:6:45
0:1:5:88	Leaf terminal cluster 0:1:5:88	Leaf terminal cluster 0:1:5:88
0:1:6:33	Leaf terminal cluster 0:1:6:33	Leaf terminal cluster 0:1:6:33
0:2:1:1:32	Leaf terminal cluster 0:2:1:1:32	Leaf terminal cluster 0:2:1:1:32
0:2:1:1:284	Leaf terminal cluster 0:2:1:1:284	Leaf terminal cluster 0:2:1:1:284
0:223	Leaf terminal cluster 0:223	Leaf terminal cluster 0:223
0:2:1:1:161	Leaf terminal cluster 0:2:1:1:161	Leaf terminal cluster 0:2:1:1:161
0:3:4:5	Leaf terminal cluster 0:3:4:5	Leaf terminal cluster 0:3:4:5
0:1:8:5:2	Leaf terminal cluster 0:1:8:5:2	Leaf terminal cluster 0:1:8:5:2
0:2:1:2:23	Leaf terminal cluster 0:2:1:2:23	Leaf terminal cluster 0:2:1:2:23
0:2:1:1:281	Leaf terminal cluster 0:2:1:1:281	Leaf terminal cluster 0:2:1:1:281
0:1:7:2	Leaf terminal cluster 0:1:7:2	Leaf terminal cluster 0:1:7:2
0:2:1:1:82	Leaf terminal cluster 0:2:1:1:82	Leaf terminal cluster 0:2:1:1:82
0:1:2:91	Leaf terminal cluster 0:1:2:91	Leaf terminal cluster 0:1:2:91
0:2:2:1:2:16	Leaf terminal cluster 0:2:2:1:2:16	Leaf terminal cluster 0:2:2:1:2:16
0:1:2:48	Leaf terminal cluster 0:1:2:48	Leaf terminal cluster 0:1:2:48
0:307	Leaf terminal cluster 0:307	Leaf terminal cluster 0:307
0:1:3:158	Leaf terminal cluster 0:1:3:158	Leaf terminal cluster 0:1:3:158
0:2:2:6:2:1	Leaf terminal cluster 0:2:2:6:2:1	Leaf terminal cluster 0:2:2:6:2:1
0:1:5:60	Leaf terminal cluster 0:1:5:60	Leaf terminal cluster 0:1:5:60
0:2:2:1:2:8	Leaf terminal cluster 0:2:2:1:2:8	Leaf terminal cluster 0:2:2:1:2:8
0:1:4:75	Leaf terminal cluster 0:1:4:75	Leaf terminal cluster 0:1:4:75
0:2:2:7:9	Leaf terminal cluster 0:2:2:7:9	Leaf terminal cluster 0:2:2:7:9
0:2:2:11:11:2	Leaf terminal cluster 0:2:2:11:11:2	Leaf terminal cluster 0:2:2:11:11:2
0:1:4:19	Leaf terminal cluster 0:1:4:19	Leaf terminal cluster 0:1:4:19
0:2:1:1:279	Leaf terminal cluster 0:2:1:1:279	Leaf terminal cluster 0:2:1:1:279
0:1:5:35	Leaf terminal cluster 0:1:5:35	Leaf terminal cluster 0:1:5:35
0:1:7:39	Leaf terminal cluster 0:1:7:39	Leaf terminal cluster 0:1:7:39
0:1:1:44	Leaf terminal cluster 0:1:1:44	Leaf terminal cluster 0:1:1:44
0:1:3:73	Leaf terminal cluster 0:1:3:73	Leaf terminal cluster 0:1:3:73
0:1:1:153	Leaf terminal cluster 0:1:1:153	Leaf terminal cluster 0:1:1:153
0:1:7:49	Leaf terminal cluster 0:1:7:49	Leaf terminal cluster 0:1:7:49
0:2:1:1:150	Leaf terminal cluster 0:2:1:1:150	Leaf terminal cluster 0:2:1:1:150
0:1:2:94	Leaf terminal cluster 0:1:2:94	Leaf terminal cluster 0:1:2:94
0:1:1:162	Leaf terminal cluster 0:1:1:162	Leaf terminal cluster 0:1:1:162
0:1:3:122	Leaf terminal cluster 0:1:3:122	Leaf terminal cluster 0:1:3:122
0:1:6:42	Leaf terminal cluster 0:1:6:42	Leaf terminal cluster 0:1:6:42
0:292	Leaf terminal cluster 0:292	Leaf terminal cluster 0:292
0:3:2:1	Leaf terminal cluster 0:3:2:1	Leaf terminal cluster 0:3:2:1
0:1:7:38	Leaf terminal cluster 0:1:7:38	Leaf terminal cluster 0:1:7:38
0:2:2:1:2:9	Leaf terminal cluster 0:2:2:1:2:9	Leaf terminal cluster 0:2:2:1:2:9
0:2:2:1:2:15	Leaf terminal cluster 0:2:2:1:2:15	Leaf terminal cluster 0:2:2:1:2:15
0:2:2:14:1:6	Leaf terminal cluster 0:2:2:14:1:6	Leaf terminal cluster 0:2:2:14:1:6
0:1:1:98	Leaf terminal cluster 0:1:1:98	Leaf terminal cluster 0:1:1:98
0:2:1:1:316	Leaf terminal cluster 0:2:1:1:316	Leaf terminal cluster 0:2:1:1:316
0:1:2:98	Leaf terminal cluster 0:1:2:98	Leaf terminal cluster 0:1:2:98
0:1:2:116	Leaf terminal cluster 0:1:2:116	Leaf terminal cluster 0:1:2:116
0:1:7:60	Leaf terminal cluster 0:1:7:60	Leaf terminal cluster 0:1:7:60
0:2:2:8:25	Leaf terminal cluster 0:2:2:8:25	Leaf terminal cluster 0:2:2:8:25
0:2:1:2:27	Leaf terminal cluster 0:2:1:2:27	Leaf terminal cluster 0:2:1:2:27
0:2:2:1:1:20	Leaf terminal cluster 0:2:2:1:1:20	Leaf terminal cluster 0:2:2:1:1:20
0:348	Leaf terminal cluster 0:348	Leaf terminal cluster 0:348
0:1:3:172	Leaf terminal cluster 0:1:3:172	Leaf terminal cluster 0:1:3:172
0:2:2:11:2	Leaf terminal cluster 0:2:2:11:2	Leaf terminal cluster 0:2:2:11:2
0:1:9:9	Leaf terminal cluster 0:1:9:9	Leaf terminal cluster 0:1:9:9
0:2:1:1:267	Leaf terminal cluster 0:2:1:1:267	Leaf terminal cluster 0:2:1:1:267
0:2:2:11:14	Leaf terminal cluster 0:2:2:11:14	Leaf terminal cluster 0:2:2:11:14
0:347	Leaf terminal cluster 0:347	Leaf terminal cluster 0:347
0:2:1:1:341:1	Leaf terminal cluster 0:2:1:1:341:1	Leaf terminal cluster 0:2:1:1:341:1
0:1:3:116	Leaf terminal cluster 0:1:3:116	Leaf terminal cluster 0:1:3:116
0:2:2:3:18:1	Leaf terminal cluster 0:2:2:3:18:1	Leaf terminal cluster 0:2:2:3:18:1
0:1:2:134	Leaf terminal cluster 0:1:2:134	Leaf terminal cluster 0:1:2:134
0:2:2:1:2:20	Leaf terminal cluster 0:2:2:1:2:20	Leaf terminal cluster 0:2:2:1:2:20
0:78	Leaf terminal cluster 0:78	Leaf terminal cluster 0:78
0:1:2:133	Leaf terminal cluster 0:1:2:133	Leaf terminal cluster 0:1:2:133
0:2:2:1:3:6	Leaf terminal cluster 0:2:2:1:3:6	Leaf terminal cluster 0:2:2:1:3:6
0:2:2:9:5	Leaf terminal cluster 0:2:2:9:5	Leaf terminal cluster 0:2:2:9:5
0:1:6:44	Leaf terminal cluster 0:1:6:44	Leaf terminal cluster 0:1:6:44
0:1:1:125	Leaf terminal cluster 0:1:1:125	Leaf terminal cluster 0:1:1:125
0:16	Leaf terminal cluster 0:16	Leaf terminal cluster 0:16
0:2:1:1:68	Leaf terminal cluster 0:2:1:1:68	Leaf terminal cluster 0:2:1:1:68
0:2:2:5:3:1:1	Leaf terminal cluster 0:2:2:5:3:1:1	Leaf terminal cluster 0:2:2:5:3:1:1
0:284	Leaf terminal cluster 0:284	Leaf terminal cluster 0:284
0:1:3:69	Leaf terminal cluster 0:1:3:69	Leaf terminal cluster 0:1:3:69
0:2:2:9:1:3	Leaf terminal cluster 0:2:2:9:1:3	Leaf terminal cluster 0:2:2:9:1:3
0:100	Leaf terminal cluster 0:100	Leaf terminal cluster 0:100
0:2:1:1:106	Leaf terminal cluster 0:2:1:1:106	Leaf terminal cluster 0:2:1:1:106
0:1:5:10	Leaf terminal cluster 0:1:5:10	Leaf terminal cluster 0:1:5:10
0:1:11:1	Leaf terminal cluster 0:1:11:1	Leaf terminal cluster 0:1:11:1
0:1:3:135	Leaf terminal cluster 0:1:3:135	Leaf terminal cluster 0:1:3:135
0:1:7:45	Leaf terminal cluster 0:1:7:45	Leaf terminal cluster 0:1:7:45
0:2:1:1:354	Leaf terminal cluster 0:2:1:1:354	Leaf terminal cluster 0:2:1:1:354
0:321	Leaf terminal cluster 0:321	Leaf terminal cluster 0:321
0:2:1:1:269:3	Leaf terminal cluster 0:2:1:1:269:3	Leaf terminal cluster 0:2:1:1:269:3
0:1:5:105	Leaf terminal cluster 0:1:5:105	Leaf terminal cluster 0:1:5:105
0:2:2:2:42	Leaf terminal cluster 0:2:2:2:42	Leaf terminal cluster 0:2:2:2:42
0:1:3:140	Leaf terminal cluster 0:1:3:140	Leaf terminal cluster 0:1:3:140
0:2:2:8:19	Leaf terminal cluster 0:2:2:8:19	Leaf terminal cluster 0:2:2:8:19
0:1:2:125	Leaf terminal cluster 0:1:2:125	Leaf terminal cluster 0:1:2:125
0:1:3:70	Leaf terminal cluster 0:1:3:70	Leaf terminal cluster 0:1:3:70
0:1:1:3:25	Leaf terminal cluster 0:1:1:3:25	Leaf terminal cluster 0:1:1:3:25
0:2:2:1:1:42:1	Leaf terminal cluster 0:2:2:1:1:42:1	Leaf terminal cluster 0:2:2:1:1:42:1
0:2:2:1:1:34	Leaf terminal cluster 0:2:2:1:1:34	Leaf terminal cluster 0:2:2:1:1:34
0:1:1:84	Leaf terminal cluster 0:1:1:84	Leaf terminal cluster 0:1:1:84
0:1:2:150	Leaf terminal cluster 0:1:2:150	Leaf terminal cluster 0:1:2:150
0:1:7:54	Leaf terminal cluster 0:1:7:54	Leaf terminal cluster 0:1:7:54
0:318	Leaf terminal cluster 0:318	Leaf terminal cluster 0:318
0:1:6:27	Leaf terminal cluster 0:1:6:27	Leaf terminal cluster 0:1:6:27
0:1:5:96	Leaf terminal cluster 0:1:5:96	Leaf terminal cluster 0:1:5:96
0:2:2:23:3	Leaf terminal cluster 0:2:2:23:3	Leaf terminal cluster 0:2:2:23:3
0:50	Leaf terminal cluster 0:50	Leaf terminal cluster 0:50
0:2:2:20:1	Leaf terminal cluster 0:2:2:20:1	Leaf terminal cluster 0:2:2:20:1
0:1:2:101	Leaf terminal cluster 0:1:2:101	Leaf terminal cluster 0:1:2:101
0:1:7:47	Leaf terminal cluster 0:1:7:47	Leaf terminal cluster 0:1:7:47
0:94	Leaf terminal cluster 0:94	Leaf terminal cluster 0:94
0:2:1:1:341	Leaf terminal cluster 0:2:1:1:341	Leaf terminal cluster 0:2:1:1:341
0:2:2:21:5	Leaf terminal cluster 0:2:2:21:5	Leaf terminal cluster 0:2:2:21:5
0:277	Leaf terminal cluster 0:277	Leaf terminal cluster 0:277
0:2:2:22:1	Leaf terminal cluster 0:2:2:22:1	Leaf terminal cluster 0:2:2:22:1
0:156	Leaf terminal cluster 0:156	Leaf terminal cluster 0:156
0:3:1	Leaf terminal cluster 0:3:1	Leaf terminal cluster 0:3:1
0:1:5:42	Leaf terminal cluster 0:1:5:42	Leaf terminal cluster 0:1:5:42
0:2:2:8:23	Leaf terminal cluster 0:2:2:8:23	Leaf terminal cluster 0:2:2:8:23
0:2:1:1:120	Leaf terminal cluster 0:2:1:1:120	Leaf terminal cluster 0:2:1:1:120
0:2:1:1:165	Leaf terminal cluster 0:2:1:1:165	Leaf terminal cluster 0:2:1:1:165
0:1:4:3	Leaf terminal cluster 0:1:4:3	Leaf terminal cluster 0:1:4:3
0:2:1:1:101	Leaf terminal cluster 0:2:1:1:101	Leaf terminal cluster 0:2:1:1:101
0:1:3:86:2	Leaf terminal cluster 0:1:3:86:2	Leaf terminal cluster 0:1:3:86:2
0:2:2:6:1:9	Leaf terminal cluster 0:2:2:6:1:9	Leaf terminal cluster 0:2:2:6:1:9
0:350	Leaf terminal cluster 0:350	Leaf terminal cluster 0:350
0:2:2:2:2	Leaf terminal cluster 0:2:2:2:2	Leaf terminal cluster 0:2:2:2:2
0:332	Leaf terminal cluster 0:332	Leaf terminal cluster 0:332
0:3:4	Leaf terminal cluster 0:3:4	Leaf terminal cluster 0:3:4
0:1:7:37	Leaf terminal cluster 0:1:7:37	Leaf terminal cluster 0:1:7:37
0:290	Leaf terminal cluster 0:290	Leaf terminal cluster 0:290
0:2:2:5:1	Leaf terminal cluster 0:2:2:5:1	Leaf terminal cluster 0:2:2:5:1
0:397	Leaf terminal cluster 0:397	Leaf terminal cluster 0:397
0:1:1:12	Leaf terminal cluster 0:1:1:12	Leaf terminal cluster 0:1:1:12
0:2:1:1:307:2	Leaf terminal cluster 0:2:1:1:307:2	Leaf terminal cluster 0:2:1:1:307:2
0:2:1:1:319	Leaf terminal cluster 0:2:1:1:319	Leaf terminal cluster 0:2:1:1:319
0:2:2:11:21	Leaf terminal cluster 0:2:2:11:21	Leaf terminal cluster 0:2:2:11:21
0:2:2:12:9	Leaf terminal cluster 0:2:2:12:9	Leaf terminal cluster 0:2:2:12:9
0:356	Leaf terminal cluster 0:356	Leaf terminal cluster 0:356
0:383	Leaf terminal cluster 0:383	Leaf terminal cluster 0:383
0:1:3:105	Leaf terminal cluster 0:1:3:105	Leaf terminal cluster 0:1:3:105
0:1:3:139	Leaf terminal cluster 0:1:3:139	Leaf terminal cluster 0:1:3:139
0:371	Leaf terminal cluster 0:371	Leaf terminal cluster 0:371
0:2:1:1:53	Leaf terminal cluster 0:2:1:1:53	Leaf terminal cluster 0:2:1:1:53
0:2:2:1:1:13	Leaf terminal cluster 0:2:2:1:1:13	Leaf terminal cluster 0:2:2:1:1:13
0:28	Leaf terminal cluster 0:28	Leaf terminal cluster 0:28
0:2:2:16:1	Leaf terminal cluster 0:2:2:16:1	Leaf terminal cluster 0:2:2:16:1
0:1:1:52	Leaf terminal cluster 0:1:1:52	Leaf terminal cluster 0:1:1:52
0:2:1:1:56	Leaf terminal cluster 0:2:1:1:56	Leaf terminal cluster 0:2:1:1:56
0:9:1	Leaf terminal cluster 0:9:1	Leaf terminal cluster 0:9:1
0:2:1:1:115	Leaf terminal cluster 0:2:1:1:115	Leaf terminal cluster 0:2:1:1:115
0:1:3:58	Leaf terminal cluster 0:1:3:58	Leaf terminal cluster 0:1:3:58
0:175	Leaf terminal cluster 0:175	Leaf terminal cluster 0:175
0:2:1:1:349	Leaf terminal cluster 0:2:1:1:349	Leaf terminal cluster 0:2:1:1:349
0:2:1:1:344	Leaf terminal cluster 0:2:1:1:344	Leaf terminal cluster 0:2:1:1:344
0:112	Leaf terminal cluster 0:112	Leaf terminal cluster 0:112
0:2:2:12:15	Leaf terminal cluster 0:2:2:12:15	Leaf terminal cluster 0:2:2:12:15
0:1:3:72	Leaf terminal cluster 0:1:3:72	Leaf terminal cluster 0:1:3:72
0:1:1:207	Leaf terminal cluster 0:1:1:207	Leaf terminal cluster 0:1:1:207
0:3:2:9	Leaf terminal cluster 0:3:2:9	Leaf terminal cluster 0:3:2:9
0:2:2:2:38:1	Leaf terminal cluster 0:2:2:2:38:1	Leaf terminal cluster 0:2:2:2:38:1
0:1:3:31	Leaf terminal cluster 0:1:3:31	Leaf terminal cluster 0:1:3:31
0:1:1:144	Leaf terminal cluster 0:1:1:144	Leaf terminal cluster 0:1:1:144
0:1:3:171	Leaf terminal cluster 0:1:3:171	Leaf terminal cluster 0:1:3:171
0:2:2:3:13	Leaf terminal cluster 0:2:2:3:13	Leaf terminal cluster 0:2:2:3:13
0:2:2:1:1:59	Leaf terminal cluster 0:2:2:1:1:59	Leaf terminal cluster 0:2:2:1:1:59
0:2:2:1:2:1	Leaf terminal cluster 0:2:2:1:2:1	Leaf terminal cluster 0:2:2:1:2:1
0:2:2:5:3:1:2	Leaf terminal cluster 0:2:2:5:3:1:2	Leaf terminal cluster 0:2:2:5:3:1:2
0:2:2:1:2:11	Leaf terminal cluster 0:2:2:1:2:11	Leaf terminal cluster 0:2:2:1:2:11
0:1:7:19	Leaf terminal cluster 0:1:7:19	Leaf terminal cluster 0:1:7:19
0:2:2:8:9	Leaf terminal cluster 0:2:2:8:9	Leaf terminal cluster 0:2:2:8:9
0:2:2:10:10	Leaf terminal cluster 0:2:2:10:10	Leaf terminal cluster 0:2:2:10:10
0:1:1:158	Leaf terminal cluster 0:1:1:158	Leaf terminal cluster 0:1:1:158
0:2:2:2:13	Leaf terminal cluster 0:2:2:2:13	Leaf terminal cluster 0:2:2:2:13
0:2:2:5	Leaf terminal cluster 0:2:2:5	Leaf terminal cluster 0:2:2:5
0:1:1:29	Leaf terminal cluster 0:1:1:29	Leaf terminal cluster 0:1:1:29
0:2:1:1:14	Leaf terminal cluster 0:2:1:1:14	Leaf terminal cluster 0:2:1:1:14
0:2:2:3:36	Leaf terminal cluster 0:2:2:3:36	Leaf terminal cluster 0:2:2:3:36
0:2:2:7:17	Leaf terminal cluster 0:2:2:7:17	Leaf terminal cluster 0:2:2:7:17
0:2:2:12:18	Leaf terminal cluster 0:2:2:12:18	Leaf terminal cluster 0:2:2:12:18
0:410	Leaf terminal cluster 0:410	Leaf terminal cluster 0:410
0:2:2:1:1:64	Leaf terminal cluster 0:2:2:1:1:64	Leaf terminal cluster 0:2:2:1:1:64
0:1:6:6:5	Leaf terminal cluster 0:1:6:6:5	Leaf terminal cluster 0:1:6:6:5
0:2:2:2:71	Leaf terminal cluster 0:2:2:2:71	Leaf terminal cluster 0:2:2:2:71
0:1:4:14	Leaf terminal cluster 0:1:4:14	Leaf terminal cluster 0:1:4:14
0:2:2:9:5:2	Leaf terminal cluster 0:2:2:9:5:2	Leaf terminal cluster 0:2:2:9:5:2
0:1:1:38:5	Leaf terminal cluster 0:1:1:38:5	Leaf terminal cluster 0:1:1:38:5
0:58	Leaf terminal cluster 0:58	Leaf terminal cluster 0:58
0:2:1:1:214	Leaf terminal cluster 0:2:1:1:214	Leaf terminal cluster 0:2:1:1:214
0:1:2:136	Leaf terminal cluster 0:1:2:136	Leaf terminal cluster 0:1:2:136
0:8:2	Leaf terminal cluster 0:8:2	Leaf terminal cluster 0:8:2
0:227	Leaf terminal cluster 0:227	Leaf terminal cluster 0:227
0:1:2:102	Leaf terminal cluster 0:1:2:102	Leaf terminal cluster 0:1:2:102
0:1:8:1:2	Leaf terminal cluster 0:1:8:1:2	Leaf terminal cluster 0:1:8:1:2
0:2:2:5:2:8	Leaf terminal cluster 0:2:2:5:2:8	Leaf terminal cluster 0:2:2:5:2:8
